SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,GenderMale,InternetService_FiberOptic,InternetService_No,Contract_OneYear,Contract_TwoYear,PaymentMethod_CreditCardAutomatic,PaymentMethod_ElectronicCheck,PaymentMethod_MailedCheck,Churn
0,0,0,3,1,1,0,0,0,0,0,0,0,74.4,215.8,0,1,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,1,1,1,89.3,89.3,0,1,0,0,0,0,1,0,1
0,1,0,42,1,1,0,0,1,1,1,1,1,106.15,4512.7,1,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,0,0,0,0,0,0,0,1,1
0,0,0,36,1,1,0,1,0,0,1,1,1,99.15,3615.6,0,1,0,0,0,0,1,0,1
0,1,1,17,1,0,0,0,0,0,1,0,0,80.85,1400.85,1,1,0,0,0,0,1,0,1
1,1,0,51,1,1,1,0,0,0,0,0,1,77.5,3807.35,0,1,0,0,0,0,1,0,1
0,0,0,3,1,0,0,0,0,0,0,0,0,19.75,58.85,0,0,1,0,0,0,1,0,1
0,1,0,3,0,0,0,0,0,0,0,1,1,35.15,99.75,1,0,0,0,0,0,1,0,1
0,0,0,35,1,0,0,1,1,0,1,1,1,102.35,3626.1,1,1,0,1,0,0,0,0,1
0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,0,1,0,0,0,0,1,0,1
0,1,1,13,1,1,0,0,0,0,0,0,1,74.4,896.75,1,1,0,0,0,1,0,0,1
0,0,1,4,1,1,0,0,1,1,0,0,1,87.1,341.45,0,1,0,0,0,0,0,1,1
0,1,0,47,1,0,0,0,1,0,0,1,1,85.3,4045.65,0,1,0,0,0,0,1,0,1
0,1,1,29,1,0,0,0,0,0,0,0,1,70.75,1974.8,1,1,0,0,0,0,1,0,1
0,0,0,15,1,1,0,0,0,0,0,0,1,49.1,679.55,0,0,0,0,0,0,1,0,1
1,1,0,43,0,0,0,1,1,0,1,1,0,55.55,2342.2,0,0,0,0,0,1,0,0,1
1,1,0,25,1,0,0,1,1,0,1,1,1,98.5,2514.5,0,1,0,0,0,0,1,0,1
0,0,0,11,1,1,0,0,1,0,1,1,1,100.75,1129.75,0,1,0,0,0,0,1,0,1
0,1,1,69,1,1,0,0,1,0,1,1,1,99.45,7007.6,1,1,0,0,0,1,0,0,1
0,0,0,4,1,0,0,0,0,0,0,0,0,45.65,191.05,0,0,0,0,0,0,0,1,1
0,0,0,20,1,1,0,0,0,0,1,0,1,85.25,1734.5,1,1,0,0,0,0,1,0,1
0,0,0,2,1,1,0,1,0,0,0,0,1,82.0,184.65,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.35,69.35,1,1,0,0,0,0,1,0,1
1,1,0,24,0,0,1,0,0,0,0,1,0,39.1,971.3,1,0,0,0,0,0,0,0,1
0,1,1,45,1,0,0,1,0,1,0,0,1,54.15,2319.8,0,0,0,1,0,1,0,0,1
1,0,0,5,1,1,0,0,0,0,1,0,1,83.15,446.05,0,1,0,0,0,1,0,0,1
0,0,0,35,1,1,0,0,1,0,1,1,1,100.25,3527.6,0,1,0,0,0,0,1,0,1
0,1,1,4,1,1,0,1,0,0,1,1,1,97.95,384.5,0,1,0,0,0,0,1,0,1
1,0,0,4,1,1,0,0,0,0,0,0,1,74.9,321.75,0,1,0,0,0,0,1,0,1
0,1,1,22,1,0,1,0,1,1,1,0,1,67.5,1544.05,1,0,0,1,0,0,0,0,1
0,0,0,24,1,1,0,0,1,0,1,1,1,98.75,2407.3,0,1,0,0,0,0,1,0,1
0,0,0,34,1,1,1,1,0,1,0,0,1,64.4,2088.75,0,0,0,1,0,0,0,1,1
0,0,1,28,1,0,1,0,0,0,0,0,1,74.9,2068.55,1,1,0,0,0,0,0,0,1
0,1,0,65,1,1,1,1,1,0,0,0,0,89.75,5769.6,1,1,0,1,0,0,1,0,1
0,0,0,12,1,1,0,0,0,0,1,0,1,84.45,1059.55,1,1,0,0,0,0,1,0,1
1,1,0,1,1,0,0,0,0,0,0,0,1,70.45,70.45,0,1,0,0,0,0,0,1,1
0,0,1,27,1,1,0,0,0,1,0,0,1,79.5,2180.55,1,1,0,0,0,0,1,0,1
0,0,0,7,1,1,0,1,0,0,1,1,1,99.8,673.25,1,1,0,0,0,0,1,0,1
0,1,1,17,1,1,1,0,1,0,1,0,0,94.4,1607.2,0,1,0,0,0,0,1,0,1
0,0,0,5,1,1,0,0,0,0,1,0,1,85.2,474.8,0,1,0,0,0,0,1,0,1
1,1,0,53,1,1,0,1,0,0,1,1,1,101.9,5549.4,1,1,0,0,0,0,1,0,1
1,0,0,6,1,0,1,0,0,0,1,0,1,85.15,503.6,1,1,0,0,0,0,0,0,1
1,1,0,53,1,1,1,0,0,1,0,0,1,60.05,3229.65,1,0,0,1,0,0,1,0,1
0,0,1,15,1,0,0,1,0,0,0,1,1,85.9,1269.55,0,1,0,0,0,0,0,0,1
0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1,1,0,0,0,0,1,0,1
0,0,0,9,0,0,1,0,1,1,1,1,0,58.5,539.85,0,0,0,0,0,0,0,1,1
1,0,0,12,1,0,0,1,1,1,0,0,1,83.8,1029.75,1,1,0,0,0,0,0,1,1
0,1,1,6,1,1,0,0,0,1,0,0,1,80.5,502.85,0,1,0,0,0,0,1,0,1
0,0,0,4,1,0,0,0,0,0,0,0,1,70.9,273.0,0,1,0,0,0,0,0,0,1
0,0,0,62,1,1,1,1,0,1,0,1,0,102.0,6529.25,1,1,0,1,0,0,1,0,1
0,0,0,8,1,1,0,1,1,0,1,0,1,94.0,773.65,1,1,0,0,0,0,1,0,1
0,0,0,10,1,1,0,0,0,0,1,1,1,72.15,794.25,1,0,0,0,0,1,0,0,1
1,1,0,43,1,1,1,0,1,1,1,1,1,109.55,4830.25,0,1,0,1,0,0,0,1,1
0,1,1,22,1,0,1,1,1,0,0,0,0,61.15,1422.05,0,0,0,0,0,0,0,1,1
0,1,1,50,1,1,1,0,1,0,1,1,0,105.95,5341.8,1,1,0,0,0,1,0,0,1
1,1,1,46,1,1,1,1,1,0,1,0,1,100.7,4541.2,1,1,0,0,0,0,1,0,1
0,0,0,8,1,0,0,0,1,0,1,1,1,94.7,740.3,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,1,1,1,89.1,89.1,1,1,0,0,0,0,1,0,1
0,0,1,31,1,1,0,0,0,0,1,0,1,86.55,2697.4,0,1,0,0,0,1,0,0,1
0,1,0,9,1,0,0,0,0,0,1,1,0,89.45,853.1,0,1,0,0,0,0,1,0,1
0,0,0,6,1,0,0,0,0,1,0,0,1,50.8,288.05,0,0,0,0,0,0,0,0,1
0,0,0,3,0,0,0,1,0,0,0,0,1,29.6,79.45,1,0,0,0,0,0,1,0,1
0,0,0,22,0,0,0,1,1,0,0,1,1,43.75,903.6,1,0,0,1,0,0,0,0,1
0,0,0,12,1,1,0,0,0,1,1,1,1,99.95,1132.75,1,1,0,0,0,0,0,1,1
0,1,0,59,1,1,0,0,0,0,0,1,0,85.55,5084.65,1,1,0,1,0,0,1,0,1
0,0,0,10,1,0,0,0,0,0,0,0,1,45.55,402.6,1,0,0,0,0,0,1,0,1
1,0,0,16,1,0,0,0,0,1,1,0,0,59.4,1023.9,0,0,0,0,0,0,1,0,1
1,1,0,58,1,1,1,1,1,0,1,1,1,108.85,6287.25,1,1,0,1,0,0,1,0,1
0,0,0,10,1,0,0,0,1,0,1,1,1,94.9,1048.85,1,1,0,0,0,0,1,0,1
0,1,1,25,1,0,0,1,1,0,1,0,1,89.15,2257.75,0,1,0,0,0,0,0,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1,0,1,0,0,0,0,1,1
0,0,0,1,1,1,0,0,1,1,0,0,0,62.05,62.05,1,0,0,0,0,0,0,1,1
0,0,0,1,1,1,0,1,0,0,0,1,1,90.85,90.85,1,1,0,0,0,1,0,0,1
0,0,0,8,1,1,0,1,0,0,1,1,0,100.85,819.55,1,1,0,0,0,0,1,0,1
0,0,0,8,1,1,1,0,0,1,1,1,1,103.35,847.3,0,1,0,0,0,0,0,0,1
0,0,0,5,1,1,0,0,0,0,1,1,1,94.85,462.8,1,1,0,0,0,0,0,0,1
0,0,0,39,0,0,1,1,0,1,1,0,1,48.95,1880.85,1,0,0,0,0,1,0,0,1
0,0,0,53,1,1,0,0,0,0,1,0,0,85.45,4517.25,1,1,0,0,0,0,0,0,1
0,1,1,1,1,0,0,0,0,0,0,1,0,80.0,80.0,1,1,0,0,0,0,1,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,29.95,29.95,0,0,0,0,0,0,0,0,1
0,0,0,3,1,0,0,0,0,0,1,0,0,79.25,267.6,1,1,0,0,0,0,1,0,1
0,0,1,12,1,0,0,0,0,0,0,0,1,44.55,480.6,0,0,0,0,0,0,1,0,1
1,0,0,5,1,0,0,0,0,0,0,0,1,70.25,331.9,1,1,0,0,0,0,0,1,1
1,1,0,59,1,1,0,0,0,0,1,1,1,93.85,5574.75,1,1,0,0,0,0,0,0,1
0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,0,0,0,0,1,0,0,1
1,0,0,5,0,0,0,0,0,0,1,1,0,45.7,198.0,0,0,0,0,0,0,1,0,1
0,1,0,9,1,0,0,1,1,0,0,0,1,79.9,741.7,1,1,0,0,0,0,1,0,1
0,0,0,11,1,1,0,0,1,0,1,1,1,97.85,1105.4,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,0,1,75.9,75.9,1,1,0,0,0,0,1,0,1
1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,0,1,0,0,0,0,1,0,1
0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,0,1,0,0,0,0,1,0,1
0,0,0,60,0,0,0,1,0,0,1,1,1,50.8,3027.4,0,0,0,0,0,0,1,0,1
0,0,1,10,1,1,0,0,0,0,1,1,0,95.2,930.4,1,1,0,0,0,0,1,0,1
0,1,1,1,1,1,1,0,1,0,1,1,1,102.45,102.45,0,1,0,0,0,0,1,0,1
0,1,1,37,0,0,1,1,1,0,0,0,0,40.2,1448.8,1,0,0,0,0,0,0,0,1
0,1,1,5,1,0,0,0,0,1,1,0,1,85.75,470.95,0,1,0,0,0,0,1,0,1
0,0,0,3,1,0,0,0,0,0,0,0,1,69.55,222.3,0,1,0,0,0,0,0,0,1
0,1,1,17,1,0,1,0,0,1,1,0,0,91.85,1574.45,0,1,0,0,0,0,1,0,1
0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,1,0,0,0,0,1,0,1
0,0,0,44,1,0,0,1,0,1,1,1,0,100.55,4398.15,1,1,0,0,0,0,1,0,1
0,1,0,6,1,1,0,1,1,0,1,1,1,105.3,545.2,0,1,0,0,0,0,1,0,1
0,1,1,28,1,1,1,1,0,0,1,1,0,106.1,2847.4,1,1,0,1,0,0,1,0,1
0,0,0,31,1,1,0,0,0,1,0,0,1,79.85,2404.15,0,1,0,0,0,1,0,0,1
1,0,0,8,0,0,0,0,1,0,0,0,1,29.4,221.9,1,0,0,0,0,0,1,0,1
0,0,1,1,1,0,0,0,1,0,0,1,0,59.2,59.2,0,0,0,0,0,0,1,0,1
0,1,0,67,1,1,0,1,1,0,1,1,0,104.1,7040.85,1,1,0,1,0,0,1,0,1
0,0,0,37,0,0,0,0,0,1,0,0,0,28.6,973.55,0,0,0,0,0,1,0,0,1
1,0,0,1,1,1,0,0,0,0,0,0,1,74.2,74.2,0,1,0,0,0,0,1,0,1
0,1,0,9,0,0,0,0,0,1,1,0,0,40.65,328.95,1,0,0,0,0,0,0,1,1
0,1,1,9,1,1,0,0,1,0,0,0,1,79.35,661.25,1,1,0,0,0,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,24.35,41.85,0,0,0,0,0,0,1,0,1
0,0,0,5,1,1,0,0,0,0,0,0,0,47.15,223.15,1,0,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,1,0,1,53.5,53.5,1,0,0,0,0,0,0,1,1
0,0,0,38,1,0,1,1,1,0,0,0,1,83.9,3233.6,0,1,0,0,0,1,0,0,1
1,0,0,2,1,1,0,0,0,0,1,1,1,93.85,196.75,1,1,0,0,0,0,1,0,1
0,1,1,70,1,1,0,1,0,0,1,1,0,98.3,6859.5,1,1,0,0,1,0,0,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,21.0,21.0,0,0,1,0,0,0,1,0,1
0,0,0,13,1,1,1,1,0,0,1,0,1,96.65,1244.5,0,1,0,0,0,0,1,0,1
1,1,0,20,1,0,0,1,0,0,0,0,1,73.65,1463.5,1,1,0,0,0,0,1,0,1
0,1,0,35,1,0,0,0,0,0,0,0,1,70.3,2416.55,0,1,0,0,0,0,1,0,1
1,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4816.7,1,1,0,0,0,0,1,0,1
0,0,0,11,1,1,0,0,0,0,0,0,0,23.15,245.2,1,0,1,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,44.45,44.45,0,0,0,0,0,0,0,1,1
0,1,0,3,1,1,0,0,0,0,0,0,1,75.15,216.75,0,1,0,0,0,1,0,0,1
0,0,0,2,1,0,0,0,1,1,0,0,1,79.85,152.45,1,1,0,0,0,0,1,0,1
0,1,1,1,1,0,0,0,0,0,1,0,1,80.05,80.05,0,1,0,0,0,0,0,1,1
1,0,0,2,1,0,0,0,0,0,0,0,0,70.75,154.85,0,1,0,0,0,0,1,0,1
1,1,0,16,1,1,0,0,1,0,1,1,1,98.75,1587.55,1,1,0,0,0,0,1,0,1
0,1,0,10,1,0,0,1,0,1,1,1,1,99.85,990.9,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0,0,1,0,0,0,0,1,1
0,0,0,25,1,1,0,0,0,0,0,0,0,25.3,676.35,1,0,1,1,0,0,0,0,1
0,1,1,42,1,0,0,0,0,0,1,0,1,77.95,3384.0,0,1,0,0,0,1,0,0,1
0,1,0,10,1,0,0,0,0,0,0,0,1,70.3,738.2,1,1,0,0,0,0,1,0,1
0,0,0,18,1,1,0,0,0,1,0,1,1,90.1,1612.75,0,1,0,0,0,0,1,0,1
0,0,0,11,1,0,1,0,0,0,0,0,1,73.5,791.75,1,1,0,0,0,0,1,0,1
0,1,0,37,1,1,0,0,1,0,0,0,1,78.95,2839.65,0,1,0,0,0,1,0,0,1
0,0,0,12,1,0,0,0,0,0,0,0,1,45.4,518.9,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0,1,0,0,78.05,78.05,0,1,0,0,0,0,1,0,1
0,0,1,4,1,1,0,1,0,0,1,0,0,89.6,365.65,0,1,0,0,0,0,0,1,1
0,1,0,3,1,0,0,0,0,0,0,0,1,20.55,51.15,1,0,1,0,0,1,0,0,1
0,0,0,3,1,0,0,0,0,0,1,0,1,79.4,244.65,0,1,0,0,0,0,1,0,1
0,1,1,3,1,0,0,1,1,0,0,0,1,56.15,168.15,1,0,0,0,0,0,0,1,1
0,0,0,44,0,0,0,1,1,0,1,1,1,53.95,2375.4,1,0,0,1,0,0,0,1,1
0,1,0,39,0,0,1,0,1,0,1,1,0,55.9,2184.35,0,0,0,0,0,0,1,0,1
0,0,0,3,1,0,0,0,0,0,1,0,0,53.4,188.7,1,0,0,0,0,1,0,0,1
1,1,0,16,1,0,0,1,0,0,0,0,1,74.3,1178.25,1,1,0,0,0,1,0,0,1
0,1,0,7,1,0,0,0,1,0,1,0,1,86.25,587.1,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0,1,0,0,0,0,0,1
0,0,0,29,0,0,0,0,0,0,0,0,1,25.1,712.85,0,0,0,0,0,1,0,0,1
0,1,1,1,1,0,0,0,0,0,0,0,0,20.55,20.55,0,0,1,0,0,0,0,1,1
1,0,0,8,1,0,0,0,1,0,1,1,1,94.45,742.95,0,1,0,0,0,1,0,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,25.3,77.75,0,0,0,0,0,0,1,0,1
1,1,0,16,1,0,0,0,0,0,0,0,1,71.8,1167.8,1,1,0,0,0,0,0,0,1
0,1,1,39,1,0,1,0,1,1,1,1,0,80.0,3182.95,1,0,0,1,0,1,0,0,1
0,0,0,10,1,1,0,1,1,0,0,1,1,94.85,953.45,0,1,0,0,0,0,1,0,1
0,0,0,65,1,1,0,1,1,1,1,1,1,109.15,6941.2,1,1,0,0,0,0,1,0,1
1,0,0,4,1,0,0,1,1,0,1,1,1,99.8,442.85,0,1,0,0,0,1,0,0,1
0,0,0,6,1,0,0,0,0,0,1,1,0,89.3,577.6,0,1,0,0,0,0,1,0,1
1,0,0,52,0,0,0,1,0,0,1,1,1,49.15,2550.9,1,0,0,0,0,0,1,0,1
0,0,0,1,1,1,0,0,0,0,1,1,1,93.85,93.85,0,1,0,0,0,0,1,0,1
0,1,1,58,1,1,1,1,0,0,0,1,1,93.4,5435.6,0,1,0,0,0,0,0,0,1
1,0,0,35,1,1,0,0,0,0,1,1,1,95.45,3474.05,1,1,0,0,0,0,1,0,1
1,0,0,3,1,1,0,1,1,0,1,1,1,105.0,294.45,1,1,0,0,0,0,1,0,1
0,1,0,37,1,1,1,0,1,1,0,1,1,99.2,3754.6,0,1,0,1,0,0,1,0,1
1,0,0,4,0,0,0,0,0,0,0,0,1,25.2,102.5,1,0,0,0,0,0,0,0,1
0,0,0,10,1,0,0,0,0,0,0,1,1,80.25,846.0,0,1,0,0,0,0,0,0,1
0,0,0,14,1,1,0,0,0,1,1,0,1,89.95,1178.4,1,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,1,0,0,79.0,143.65,1,1,0,0,0,0,1,0,1
0,0,1,1,1,0,0,0,0,0,0,0,0,19.75,19.75,1,0,1,0,0,0,0,1,1
0,0,0,10,1,1,0,0,0,0,0,1,0,86.45,830.85,0,1,0,0,0,0,1,0,1
0,1,1,49,1,1,0,1,0,0,1,1,0,100.45,4941.8,0,1,0,1,0,0,0,1,1
1,0,0,2,1,1,0,1,0,0,0,1,0,89.5,161.5,0,1,0,0,0,0,1,0,1
0,0,0,25,1,1,0,0,0,0,0,0,0,24.75,692.1,0,0,1,0,1,1,0,0,1
1,0,0,46,1,0,0,1,0,0,1,1,0,95.25,4424.2,0,1,0,1,0,1,0,0,1
0,1,1,49,1,1,0,0,0,0,1,1,1,95.6,4783.5,0,1,0,0,0,0,1,0,1
0,0,0,2,0,0,1,1,0,0,0,1,1,42.6,72.4,0,0,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,1,0,0,0,1,50.5,50.5,1,0,0,0,0,0,1,0,1
0,0,0,22,1,1,0,0,0,1,1,0,1,90.0,1993.8,0,1,0,0,0,0,1,0,1
0,1,0,8,1,0,1,0,0,0,0,0,1,74.5,609.9,1,1,0,0,0,0,1,0,1
0,0,0,4,1,1,0,0,0,0,0,0,1,72.2,305.55,1,1,0,0,0,0,0,0,1
0,0,0,29,1,0,0,0,0,0,1,0,1,78.9,2384.15,0,1,0,0,0,0,1,0,1
0,1,0,16,1,1,0,0,0,0,1,0,1,84.95,1378.25,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,19.5,19.5,0,0,1,0,0,0,0,1,1
0,1,1,61,1,0,0,0,0,0,0,0,1,19.4,1182.55,0,0,1,0,0,0,0,1,1
0,0,0,23,1,1,0,1,0,0,0,0,1,79.15,1676.95,0,1,0,0,0,0,1,0,1
0,1,0,21,1,1,0,0,0,0,0,1,1,86.5,1808.7,0,1,0,0,0,0,1,0,1
1,0,0,31,1,1,0,0,0,0,0,0,1,73.9,2217.15,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,69.95,69.95,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,0,0,0,0,0,0,0,1,1
0,0,0,2,1,0,0,0,0,0,0,1,0,80.75,159.45,0,1,0,0,0,0,1,0,1
1,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,0,1,0,0,0,0,1,0,1
1,1,0,17,1,0,0,1,0,0,0,0,1,76.45,1233.4,1,1,0,0,0,0,1,0,1
0,1,0,21,1,1,0,1,1,1,1,1,1,111.2,2317.1,1,1,0,0,0,0,1,0,1
0,0,1,9,1,0,0,0,1,1,1,1,1,72.9,651.4,0,0,0,0,0,0,0,1,1
0,0,0,4,1,0,1,0,1,1,0,1,1,94.4,387.2,0,1,0,0,0,0,0,0,1
1,1,0,8,1,1,0,0,0,0,0,1,1,84.0,613.4,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.9,69.9,1,1,0,0,0,0,1,0,1
0,1,1,4,1,1,0,1,1,0,0,0,1,84.8,371.9,1,1,0,0,0,0,0,0,1
1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,235.5,0,1,0,0,0,0,1,0,1
0,1,0,11,1,1,1,0,0,1,1,0,1,96.2,1222.05,0,1,0,0,0,1,0,0,1
0,0,0,1,1,0,0,1,0,0,0,0,0,50.55,50.55,0,0,0,0,0,0,1,0,1
0,0,0,10,1,1,0,1,0,0,0,0,1,80.05,830.7,0,1,0,0,0,0,0,0,1
0,0,0,3,1,1,0,1,1,0,1,1,1,105.35,323.25,1,1,0,0,0,0,0,0,1
0,0,0,2,1,0,0,0,1,1,1,1,0,76.4,160.8,0,0,0,0,0,0,1,0,1
0,0,0,4,1,0,0,1,0,0,0,0,1,76.65,333.6,0,1,0,0,0,0,0,0,1
0,0,0,37,1,1,0,0,0,1,1,1,0,98.8,3475.55,1,1,0,0,0,0,0,0,1
0,0,1,46,1,0,1,1,0,1,1,1,1,105.2,4822.85,0,1,0,1,0,0,0,0,1
0,0,0,4,1,0,0,0,0,0,0,0,0,20.95,85.5,0,0,1,0,0,0,0,0,1
0,0,0,22,1,1,1,0,0,0,1,1,1,100.75,2095.0,1,1,0,0,0,0,1,0,1
0,0,0,25,1,0,1,1,1,1,1,0,0,74.3,1863.8,0,0,0,1,0,0,0,1,1
1,0,0,32,1,1,0,0,0,0,1,1,1,96.15,3019.25,1,1,0,0,0,1,0,0,1
1,1,0,44,0,0,0,1,0,0,0,0,1,30.35,1359.7,1,0,0,0,0,0,1,0,1
1,0,0,16,1,1,0,0,0,0,1,1,1,96.15,1529.2,0,1,0,0,0,0,1,0,1
0,1,1,1,1,0,0,0,0,0,0,0,0,19.95,19.95,1,0,1,0,0,0,0,0,1
0,0,0,10,1,0,0,0,0,0,0,0,1,70.0,740.0,1,1,0,0,0,0,1,0,1
0,0,1,40,1,0,1,1,0,0,0,0,1,55.25,2139.2,1,0,0,0,0,0,0,1,1
0,0,0,3,0,0,0,0,0,0,0,0,0,24.75,66.95,1,0,0,0,0,0,1,0,1
0,1,1,13,1,0,1,0,0,0,0,1,0,84.05,1095.3,1,1,0,0,0,0,1,0,1
0,0,0,39,0,0,0,0,1,0,1,1,1,50.75,2011.4,0,0,0,0,0,0,1,0,1
0,0,0,9,1,0,0,0,0,0,1,0,1,77.65,714.15,0,1,0,0,0,0,0,0,1
0,1,0,72,1,1,1,1,1,1,1,1,1,117.8,8684.8,1,1,0,1,0,0,0,0,1
0,1,0,47,1,1,0,1,1,1,1,1,1,109.55,5124.55,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,69.8,69.8,1,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,1,0,1,1,0,94.95,178.1,1,1,0,0,0,0,1,0,1
0,1,0,70,1,1,0,1,1,1,1,1,1,109.5,7674.55,0,1,0,1,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,1,1,1,90.55,90.55,1,1,0,0,0,0,1,0,1
0,0,0,10,1,1,0,0,0,1,1,1,1,98.5,1058.25,0,1,0,0,0,0,1,0,1
0,0,0,7,1,0,0,0,0,1,1,1,1,70.75,450.8,0,0,0,0,0,1,0,0,1
0,0,0,41,1,0,0,0,0,0,0,0,0,70.25,2868.05,0,1,0,0,0,0,0,0,1
0,1,1,33,1,1,0,0,0,0,0,0,1,24.5,740.3,0,0,1,0,1,0,0,1,1
0,1,1,17,1,1,0,0,0,0,0,0,0,24.1,409.9,0,0,1,0,0,0,0,1,1
1,1,0,17,1,1,0,0,1,0,1,1,1,100.45,1622.45,1,1,0,0,0,1,0,0,1
1,1,1,41,1,1,0,1,1,1,1,1,1,111.95,4534.9,1,1,0,1,0,0,1,0,1
0,0,0,18,1,1,0,0,0,0,1,0,1,85.2,1553.9,0,1,0,0,0,0,1,0,1
0,1,0,11,1,1,0,0,0,0,1,1,1,94.0,1078.9,0,1,0,0,0,0,1,0,1
0,0,0,23,1,1,0,0,0,0,0,0,1,74.95,1710.45,1,1,0,0,0,0,1,0,1
0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,0,1,0,0,0,0,1,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,68.5,68.5,1,1,0,0,0,0,1,0,1
0,1,0,34,1,1,1,1,0,1,0,0,0,62.65,2274.9,0,0,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,1,1,1,45.3,45.3,1,0,0,0,0,0,0,1,1
0,1,1,14,1,1,0,0,1,0,0,1,1,87.25,1258.6,0,1,0,0,0,0,1,0,1
0,0,1,4,1,0,0,0,1,1,1,1,1,98.1,396.3,0,1,0,0,0,0,0,0,1
0,0,0,32,1,1,0,0,0,0,1,0,0,84.05,2781.85,0,1,0,1,0,0,1,0,1
1,1,0,32,1,1,0,0,0,0,1,0,1,85.95,2628.6,0,1,0,0,0,1,0,0,1
1,0,0,13,1,1,0,0,0,0,0,1,1,82.0,1127.2,0,1,0,0,0,0,1,0,1
0,1,1,6,1,0,1,1,0,0,0,0,0,55.9,365.35,0,0,0,0,0,1,0,0,1
0,1,1,17,1,0,1,0,1,0,1,0,1,89.4,1539.45,1,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,1,0,0,0,0,0,75.8,75.8,0,1,0,0,0,0,1,0,1
0,0,0,3,0,0,0,0,0,0,0,0,0,25.25,58.9,0,0,0,0,0,0,1,0,1
0,1,0,13,1,1,0,1,1,0,1,0,0,94.1,1215.6,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,0,0,0,1,0,1,79.5,79.5,1,1,0,0,0,0,1,0,1
0,1,1,65,1,1,1,1,1,0,0,1,0,72.45,4653.85,1,0,0,1,0,1,0,0,1
0,0,0,43,0,0,0,0,1,0,1,1,1,49.05,2076.2,0,0,0,0,0,0,0,0,1
0,0,0,7,1,1,0,0,0,0,0,1,1,86.8,620.35,1,1,0,0,0,0,1,0,1
0,0,0,2,1,0,0,0,0,0,1,0,1,79.75,164.5,0,1,0,0,0,0,1,0,1
0,0,0,58,1,0,1,1,1,0,1,1,1,106.45,6145.85,0,1,0,1,0,0,1,0,1
0,0,0,54,1,1,0,0,0,1,1,1,1,100.1,5440.9,0,1,0,0,0,0,1,0,1
0,0,0,1,1,0,0,1,0,0,1,0,0,84.3,84.3,0,1,0,0,0,0,1,0,1
0,0,0,4,1,0,0,0,0,0,0,0,0,20.35,77.5,0,0,1,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,1,0,0,1,50.8,50.8,0,0,0,0,0,0,1,0,1
0,0,0,2,1,1,0,0,0,0,0,0,1,75.55,166.3,0,1,0,0,0,0,1,0,1
0,0,0,29,1,0,1,1,1,0,0,1,1,68.85,1970.5,0,0,0,0,0,0,0,0,1
